100019,New End Primary School,402,Pri2LSOA_Flow4,E01000881,Camden 008A,14
100019,New End Primary School,402,Pri2LSOA_Flow5,E01000887,Camden 006B,13
100019,New End Primary School,402,Pri2LSOA_Flow6,E01000847,Camden 014D,11
100019,New End Primary School,402,Pri2LSOA_Flow7,E01000879,Camden 004B,11
100019,New End Primary School,402,Pri2LSOA_Flow8,E01000893,Camden 002A,11
100019,New End Primary School,402,Pri2LSOA_Flow9,E01000885,Camden 004E,10
100019,New End Primary School,402,Pri2LSOA_Flow10,E01000896,Camden 002D,10
100019,New End Primary School,402,Pri2LSOA_Flow11,E01000899,Camden 002E,10
100019,New End Primary School,402,Pri2LSOA_Flow12,E01000878,Camden 004A,10
100019,New End Primary School,402,Pri2LSOA_Flow13,E01000884,Camden 004D,9
100019,New End Primary School,402,Pri2LSOA_Flow14,E01000892,Camden 006D,9
100019,New End Primary School,402,Pri2LSOA_Flow15,E01000894,Camden 002B,9
100019,New End Primary School,402,Pri2LSOA_Flow16,E01000963,Camden 017C,9
100019,New End Primary School,402,Pri2LSOA_Flow17,E01000882,Camden 008B,9
100019,New End Primary School,402,Pri2LSOA_Flow18,E01000883,Camden 008C,9
100019,New End Primary School,402,Pri2LSOA_Flow19,E01000898,Camden 008E,8
100019,New End Primary School,402,Pri2LSOA_Flow20,E01000964,Camden 016B,8
100019,New End Primary School,402,Pri2LSOA_Flow21,E01000935,Camden 020E,7
100019,New End Primary School,402,Pri2LSOA_Flow22,E01000844,Camden 011B,7
100019,New End Primary School,402,Pri2LSOA_Flow23,E01000848,Camden 011C,7
100019,New End Primary School,402,Pri2LSOA_Flow24,E01000934,Camden 020D,6
100019,New End Primary School,402,Pri2LSOA_Flow25,E01000849,Camden 011D,6
100019,New End Primary School,402,Pri2LSOA_Flow26,E01000960,Camden 017A,5
100019,New End Primary School,402,Pri2LSOA_Flow27,E01000969,Camden 010A,4
100019,New End Primary School,402,Pri2LSOA_Flow28,E01000962,Camden 016A,4
100019,New End Primary School,402,Pri2LSOA_Flow29,E01000906,Camden 012E,4
100019,New End Primary School,402,Pri2LSOA_Flow30,E01000856,Camden 019A,4
100019,New End Primary School,402,Pri2LSOA_Flow31,E01000845,Camden 014B,4
100019,New End Primary School,402,Pri2LSOA_Flow32,E01000936,Camden 024A,3
100019,New End Primary School,402,Pri2LSOA_Flow33,E01000908,Camden 001B,3
100019,New End Primary School,402,Pri2LSOA_Flow34,E01000897,Camden 008D,3
100019,New End Primary School,402,Pri2LSOA_Flow35,E01000888,Camden 006C,3
100019,New End Primary School,402,Pri2LSOA_Flow36,E01000874,Camden 005D,3
100019,New End Primary School,402,Pri2LSOA_Flow37,E01000857,Camden 018A,3
100019,New End Primary School,402,Pri2LSOA_Flow38,E01000843,Camden 014A,3
100019,New End Primary School,402,Pri2LSOA_Flow39,E01000208,Barnet 033D,3
100019,New End Primary School,402,Pri2LSOA_Flow40,E01000971,Camden 010C,3
100020,Primrose Hill School,443,Pri2LSOA_Flow1,E01000858,Camden 018B,44
100020,Primrose Hill School,443,Pri2LSOA_Flow2,E01000862,Camden 018E,33
100020,Primrose Hill School,443,Pri2LSOA_Flow3,E01000904,Camden 012C,27
100020,Primrose Hill School,443,Pri2LSOA_Flow4,E01000905,Camden 012D,25
100020,Primrose Hill School,443,Pri2LSOA_Flow5,E01000846,Camden 014C,25
100020,Primrose Hill School,443,Pri2LSOA_Flow6,E01000857,Camden 018A,24
100020,Primrose Hill School,443,Pri2LSOA_Flow7,E01000863,Camden 021A,17
100020,Primrose Hill School,443,Pri2LSOA_Flow8,E01000859,Camden 018C,16
100020,Primrose Hill School,443,Pri2LSOA_Flow9,E01000948,Camden 021D,16
100020,Primrose Hill School,443,Pri2LSOA_Flow10,E01000860,Camden 018D,14
100020,Primrose Hill School,443,Pri2LSOA_Flow11,E01000906,Camden 012E,13
100020,Primrose Hill School,443,Pri2LSOA_Flow12,E01000900,Camden 012A,10
100020,Primrose Hill School,443,Pri2LSOA_Flow13,E01000949,Camden 023C,10
100020,Primrose Hill School,443,Pri2LSOA_Flow14,E01000902,Camden 012B,9
100020,Primrose Hill School,443,Pri2LSOA_Flow15,E01000847,Camden 014D,8
100020,Primrose Hill School,443,Pri2LSOA_Flow16,E01000946,Camden 021B,7
100020,Primrose Hill School,443,Pri2LSOA_Flow17,E01000845,Camden 014B,7
100020,Primrose Hill School,443,Pri2LSOA_Flow18,E01000856,Camden 019A,6
100020,Primrose Hill School,443,Pri2LSOA_Flow19,E01000935,Camden 020E,6
100020,Primrose Hill School,443,Pri2LSOA_Flow20,E01000947,Camden 021C,6
100020,Primrose Hill School,443,Pri2LSOA_Flow21,E01000944,Camden 023A,5
100020,Primrose Hill School,443,Pri2LSOA_Flow22,E01000958,Camden 019D,5
100020,Primrose Hill School,443,Pri2LSOA_Flow23,E01000961,Camden 017B,5
100020,Primrose Hill School,443,Pri2LSOA_Flow24,E01000972,Camden 010D,5
100020,Primrose Hill School,443,Pri2LSOA_Flow25,E01000870,Camden 009B,4
100020,Primrose Hill School,443,Pri2LSOA_Flow26,E01000903,Camden 006E,4
100020,Primrose Hill School,443,Pri2LSOA_Flow27,E01000952,Camden 022A,4
100020,Primrose Hill School,443,Pri2LSOA_Flow28,E01000956,Camden 022E,4
100020,Primrose Hill School,443,Pri2LSOA_Flow29,E01000967,Camden 017D,4
100020,Primrose Hill School,443,Pri2LSOA_Flow30,E01000867,Camden 015C,3
100020,Primrose Hill School,443,Pri2LSOA_Flow31,E01000901,Camden 007D,3
100020,Primrose Hill School,443,Pri2LSOA_Flow32,E01000909,Camden 001C,3
100020,Primrose Hill School,443,Pri2LSOA_Flow33,E01000912,Camden 001D,3
100020,Primrose Hill School,443,Pri2LSOA_Flow34,E01000927,Camden 007F,3
100020,Primrose Hill School,443,Pri2LSOA_Flow35,E01000951,Camden 023E,3
100020,Primrose Hill School,443,Pri2LSOA_Flow36,E01000954,Camden 022C,3
100020,Primrose Hill School,443,Pri2LSOA_Flow37,E01002710,Islington 019D,3
100021,Rhyl Primary School,388,Pri2LSOA_Flow1,E01000905,Camden 012D,97
100021,Rhyl Primary School,388,Pri2LSOA_Flow2,E01000901,Camden 007D,63
100021,Rhyl Primary School,388,Pri2LSOA_Flow3,E01000904,Camden 012C,39
100021,Rhyl Primary School,388,Pri2LSOA_Flow4,E01000900,Camden 012A,23
100021,Rhyl Primary School,388,Pri2LSOA_Flow5,E01000902,Camden 012B,19
100021,Rhyl Primary School,388,Pri2LSOA_Flow6,E01000891,Camden 007C,16
100021,Rhyl Primary School,388,Pri2LSOA_Flow7,E01000890,Camden 007B,12
100021,Rhyl Primary School,388,Pri2LSOA_Flow8,E01000856,Camden 019A,9
100021,Rhyl Primary School,388,Pri2LSOA_Flow9,E01000858,Camden 018B,9
100021,Rhyl Primary School,388,Pri2LSOA_Flow10,E01000843,Camden 014A,8
100021,Rhyl Primary School,388,Pri2LSOA_Flow11,E01000922,Camden 007E,7
100021,Rhyl Primary School,388,Pri2LSOA_Flow12,E01000903,Camden 006E,6
100021,Rhyl Primary School,388,Pri2LSOA_Flow13,E01000927,Camden 007F,6
100021,Rhyl Primary School,388,Pri2LSOA_Flow14,E01000889,Camden 007A,5
100021,Rhyl Primary School,388,Pri2LSOA_Flow15,E01000931,Camden 013C,4
100021,Rhyl Primary School,388,Pri2LSOA_Flow16,E01000960,Camden 017A,4
100021,Rhyl Primary School,388,Pri2LSOA_Flow17,E01000866,Camden 009A,3
100021,Rhyl Primary School,388,Pri2LSOA_Flow18,E01000868,Camden 015D,3
100021,Rhyl Primary School,388,Pri2LSOA_Flow19,E01000964,Camden 016B,3
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow1,E01000954,Camden 022C,66
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow2,E01000959,Camden 019E,54
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow3,E01000958,Camden 019D,47
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow4,E01000952,Camden 022A,43
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow5,E01000947,Camden 021C,33
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow6,E01000950,Camden 023D,15
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow7,E01000948,Camden 021D,13
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow8,E01000953,Camden 022B,12
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow9,E01000957,Camden 019C,9
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow10,E01000949,Camden 023C,7
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow11,E01000867,Camden 015C,7
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow12,E01000866,Camden 009A,6
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow13,E01000955,Camden 022D,6
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow14,E01000856,Camden 019A,5
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow15,E01000946,Camden 021B,5
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow16,E01000936,Camden 024A,4
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow17,E01000972,Camden 010D,4
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow18,E01000845,Camden 014B,3
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow19,E01000861,Camden 019B,3
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow20,E01000868,Camden 015D,3
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow21,E01000891,Camden 007C,3
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow22,E01000901,Camden 007D,3
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow23,E01000905,Camden 012D,3
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow24,E01000944,Camden 023A,3
100022,Richard Cobden Primary School,396,Pri2LSOA_Flow25,E01000960,Camden 017A,3
100023,Torriano Primary School,411,Pri2LSOA_Flow1,E01000926,Camden 009E,74
100023,Torriano Primary School,411,Pri2LSOA_Flow2,E01000925,Camden 009D,69
100023,Torriano Primary School,411,Pri2LSOA_Flow3,E01000869,Camden 015E,51
100023,Torriano Primary School,411,Pri2LSOA_Flow4,E01000924,Camden 009C,27
100023,Torriano Primary School,411,Pri2LSOA_Flow5,E01000870,Camden 009B,26
100023,Torriano Primary School,411,Pri2LSOA_Flow6,E01002783,Islington 010B,16
100023,Torriano Primary School,411,Pri2LSOA_Flow7,E01000866,Camden 009A,16
